2026-06-01 20:50:14: INFO:     127.0.0.1:52776 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:16:09: INFO:     127.0.0.1:51443 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:16:18: INFO:     127.0.0.1:55970 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:16:28: INFO:     127.0.0.1:61930 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:16:38: INFO:     127.0.0.1:64200 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:16:51: INFO:     127.0.0.1:59270 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:16:58: INFO:     127.0.0.1:57779 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:17:08: INFO:     127.0.0.1:59062 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:17:18: INFO:     127.0.0.1:49848 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:17:28: INFO:     127.0.0.1:59337 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:17:38: INFO:     127.0.0.1:57003 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:17:48: INFO:     127.0.0.1:62722 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:17:58: INFO:     127.0.0.1:64602 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:08: INFO:     127.0.0.1:56833 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:18: INFO:     127.0.0.1:55982 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:28: INFO:     127.0.0.1:59513 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:38: INFO:     127.0.0.1:54270 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:40: INFO:     127.0.0.1:54270 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53780 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53782 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53783 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53784 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53785 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53786 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:18:41: INFO:     127.0.0.1:53787 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:48: INFO:     127.0.0.1:52524 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:56: INFO:     127.0.0.1:59550 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:18:56: INFO:     127.0.0.1:59551 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:18:56: INFO:     127.0.0.1:59554 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:18:56: INFO:     127.0.0.1:59555 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:18:58: INFO:     127.0.0.1:59550 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:08: INFO:     127.0.0.1:53033 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53033 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53033 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53236 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53238 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53033 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53236 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:53238 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:11: INFO:     127.0.0.1:54693 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:12: INFO:     127.0.0.1:54695 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:15: INFO:     127.0.0.1:53033 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:15: INFO:     127.0.0.1:53236 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:15: INFO:     127.0.0.1:53238 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:15: INFO:     127.0.0.1:54693 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:16: INFO:     127.0.0.1:53033 - "GET /balance HTTP/1.1" 200 OK
2026-06-01 21:19:16: INFO:     127.0.0.1:53236 - "GET /trades?symbol=BTC%2FUSDT&limit=20 HTTP/1.1" 200 OK
2026-06-01 21:19:16: INFO:     127.0.0.1:53238 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:16: INFO:     127.0.0.1:54693 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:16: INFO:     127.0.0.1:54160 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:18: INFO:     127.0.0.1:53033 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:26: INFO:     127.0.0.1:51827 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:26: INFO:     127.0.0.1:51828 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:26: INFO:     127.0.0.1:51829 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:26: INFO:     127.0.0.1:51831 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:28: INFO:     127.0.0.1:51827 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:38: INFO:     127.0.0.1:51909 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:41: INFO:     127.0.0.1:51909 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:41: INFO:     127.0.0.1:51909 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:41: INFO:     127.0.0.1:56098 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:41: INFO:     127.0.0.1:56100 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:48: INFO:     127.0.0.1:58165 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:56: INFO:     127.0.0.1:60307 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:19:56: INFO:     127.0.0.1:60308 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:19:56: INFO:     127.0.0.1:60309 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:19:56: INFO:     127.0.0.1:60311 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:19:58: INFO:     127.0.0.1:60307 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:08: INFO:     127.0.0.1:51644 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:11: INFO:     127.0.0.1:51644 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:20:11: INFO:     127.0.0.1:51644 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:11: INFO:     127.0.0.1:56147 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:20:11: INFO:     127.0.0.1:56148 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:20:18: INFO:     127.0.0.1:51497 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:26: INFO:     127.0.0.1:59995 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:20:26: INFO:     127.0.0.1:59996 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:20:26: INFO:     127.0.0.1:59998 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:20:26: INFO:     127.0.0.1:59999 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:28: INFO:     127.0.0.1:59995 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:38: INFO:     127.0.0.1:51759 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:41: INFO:     127.0.0.1:51759 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:20:41: INFO:     127.0.0.1:51759 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:41: INFO:     127.0.0.1:64316 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:20:41: INFO:     127.0.0.1:64317 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:20:48: INFO:     127.0.0.1:53715 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:56: INFO:     127.0.0.1:62889 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:20:56: INFO:     127.0.0.1:62891 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:20:56: INFO:     127.0.0.1:62892 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:20:56: INFO:     127.0.0.1:62893 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:20:58: INFO:     127.0.0.1:62889 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:09: INFO:     127.0.0.1:50661 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:11: INFO:     127.0.0.1:50661 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:21:11: INFO:     127.0.0.1:50661 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:11: INFO:     127.0.0.1:51367 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:21:11: INFO:     127.0.0.1:51368 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:21:18: INFO:     127.0.0.1:58380 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:26: INFO:     127.0.0.1:62931 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:21:26: INFO:     127.0.0.1:62933 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:21:26: INFO:     127.0.0.1:62934 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:21:26: INFO:     127.0.0.1:62935 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:28: INFO:     127.0.0.1:62933 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:38: INFO:     127.0.0.1:54266 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:40: INFO:     127.0.0.1:54266 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:21:40: INFO:     127.0.0.1:54266 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:40: INFO:     127.0.0.1:60412 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:21:40: INFO:     127.0.0.1:60413 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:21:48: INFO:     127.0.0.1:64613 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:55: INFO:     127.0.0.1:56563 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:21:55: INFO:     127.0.0.1:56565 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:21:55: INFO:     127.0.0.1:56567 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:21:55: INFO:     127.0.0.1:56568 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:21:58: INFO:     127.0.0.1:56565 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:08: INFO:     127.0.0.1:63014 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:10: INFO:     127.0.0.1:63014 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:22:10: INFO:     127.0.0.1:61294 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:22:10: INFO:     127.0.0.1:61295 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:22:10: INFO:     127.0.0.1:63014 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:18: INFO:     127.0.0.1:51922 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:25: INFO:     127.0.0.1:57393 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:22:25: INFO:     127.0.0.1:57394 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:22:25: INFO:     127.0.0.1:57395 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:22:25: INFO:     127.0.0.1:57397 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:28: INFO:     127.0.0.1:57393 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:38: INFO:     127.0.0.1:61287 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:40: INFO:     127.0.0.1:61287 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:22:40: INFO:     127.0.0.1:61287 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:40: INFO:     127.0.0.1:52668 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:22:40: INFO:     127.0.0.1:52669 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:22:48: INFO:     127.0.0.1:49673 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:55: INFO:     127.0.0.1:54369 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:22:55: INFO:     127.0.0.1:54372 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:22:55: INFO:     127.0.0.1:54373 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:22:55: INFO:     127.0.0.1:54374 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:22:58: INFO:     127.0.0.1:54369 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:08: INFO:     127.0.0.1:64823 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:10: INFO:     127.0.0.1:64823 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:23:10: INFO:     127.0.0.1:64823 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:10: INFO:     127.0.0.1:62040 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:23:10: INFO:     127.0.0.1:62041 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:23:18: INFO:     127.0.0.1:50847 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:25: INFO:     127.0.0.1:51524 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:23:25: INFO:     127.0.0.1:51525 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:23:25: INFO:     127.0.0.1:51526 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:23:25: INFO:     127.0.0.1:51528 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:28: INFO:     127.0.0.1:51524 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:38: INFO:     127.0.0.1:63573 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:40: INFO:     127.0.0.1:63573 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:23:40: INFO:     127.0.0.1:63573 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:40: INFO:     127.0.0.1:60128 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:23:40: INFO:     127.0.0.1:60129 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56571 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56572 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56573 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56577 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56578 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56579 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56582 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56583 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56586 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:23:51: INFO:     127.0.0.1:56587 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:01: INFO:     127.0.0.1:54383 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:06: INFO:     127.0.0.1:60593 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:24:06: INFO:     127.0.0.1:60595 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:24:06: INFO:     127.0.0.1:60596 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:24:06: INFO:     127.0.0.1:60598 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:11: INFO:     127.0.0.1:60601 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:21: INFO:     127.0.0.1:63286 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:21: INFO:     127.0.0.1:63289 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:24:21: INFO:     127.0.0.1:63290 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:24:21: INFO:     127.0.0.1:63293 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:21: INFO:     127.0.0.1:63294 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:24:32: INFO:     127.0.0.1:49253 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:36: INFO:     127.0.0.1:49253 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:24:36: INFO:     127.0.0.1:49253 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:36: INFO:     127.0.0.1:60338 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:24:36: INFO:     127.0.0.1:60339 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:24:41: INFO:     127.0.0.1:60342 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:51: INFO:     127.0.0.1:49294 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:24:51: INFO:     127.0.0.1:49297 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:24:51: INFO:     127.0.0.1:49298 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:24:51: INFO:     127.0.0.1:49299 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:24:51: INFO:     127.0.0.1:49300 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:01: INFO:     127.0.0.1:57315 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:06: INFO:     127.0.0.1:49677 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:25:06: INFO:     127.0.0.1:49678 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:25:06: INFO:     127.0.0.1:49679 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:25:06: INFO:     127.0.0.1:49681 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:11: INFO:     127.0.0.1:49686 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:21: INFO:     127.0.0.1:64832 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:21: INFO:     127.0.0.1:64833 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:21: INFO:     127.0.0.1:64836 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:25:21: INFO:     127.0.0.1:64838 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:25:21: INFO:     127.0.0.1:64839 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:25:31: INFO:     127.0.0.1:58235 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:36: INFO:     127.0.0.1:56969 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:25:36: INFO:     127.0.0.1:56970 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:25:36: INFO:     127.0.0.1:56973 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:36: INFO:     127.0.0.1:56974 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:25:41: INFO:     127.0.0.1:56976 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:51: INFO:     127.0.0.1:57742 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:51: INFO:     127.0.0.1:57743 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:25:51: INFO:     127.0.0.1:57746 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:25:51: INFO:     127.0.0.1:57747 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:25:51: INFO:     127.0.0.1:57748 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:26:01: INFO:     127.0.0.1:50664 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:06: INFO:     127.0.0.1:58069 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:26:06: INFO:     127.0.0.1:58070 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:26:06: INFO:     127.0.0.1:58073 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:06: INFO:     127.0.0.1:58074 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:26:11: INFO:     127.0.0.1:58078 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:21: INFO:     127.0.0.1:55111 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:21: INFO:     127.0.0.1:55112 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:26:21: INFO:     127.0.0.1:55113 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:26:21: INFO:     127.0.0.1:55115 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:26:21: INFO:     127.0.0.1:55117 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:31: INFO:     127.0.0.1:61523 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:36: INFO:     127.0.0.1:52272 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:26:36: INFO:     127.0.0.1:52273 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:26:36: INFO:     127.0.0.1:52274 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:26:36: INFO:     127.0.0.1:52276 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:41: INFO:     127.0.0.1:52278 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:51: INFO:     127.0.0.1:54510 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:51: INFO:     127.0.0.1:54511 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:26:51: INFO:     127.0.0.1:54512 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:26:51: INFO:     127.0.0.1:54515 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:26:51: INFO:     127.0.0.1:54516 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:27:01: INFO:     127.0.0.1:53155 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:27:06: INFO:     127.0.0.1:64060 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:27:06: INFO:     127.0.0.1:64062 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:27:06: INFO:     127.0.0.1:64063 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:27:06: INFO:     127.0.0.1:64065 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:27:11: INFO:     127.0.0.1:64067 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:27:21: INFO:     127.0.0.1:49674 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:27:21: INFO:     127.0.0.1:49675 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:27:21: INFO:     127.0.0.1:49676 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:27:21: INFO:     127.0.0.1:49679 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:27:21: INFO:     127.0.0.1:49680 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:27:31: INFO:     127.0.0.1:53782 - "GET /status HTTP/1.1" 200 OK
2026-06-01 21:27:36: INFO:     127.0.0.1:62329 - "GET /positions HTTP/1.1" 200 OK
2026-06-01 21:27:36: INFO:     127.0.0.1:62331 - "GET /pnl HTTP/1.1" 200 OK
2026-06-01 21:27:36: INFO:     127.0.0.1:62332 - "GET /log HTTP/1.1" 200 OK
2026-06-01 21:27:36: INFO:     127.0.0.1:62334 - "GET /status HTTP/1.1" 200 OK
